af,MAC,pn,ps,SC,rep,sample.n,year
1,8,0,1,OO,37,8,18
0.625,5,1,0,OO,37,8,18
0.5,4,2,0,OO,37,8,18
0.333333333333333,2,0,1,OO,37,8,18
0.75,6,0,2,OO,37,8,18
0,0,15235,18742,OO,38,8,17
0.285714285714286,4,123,286,OO,38,8,17
0.1875,3,394,844,OO,38,8,17
0.428571428571429,6,132,273,OO,38,8,17
0.4375,7,339,733,OO,38,8,17
0.0625,1,673,946,OO,38,8,17
0.125,2,418,908,OO,38,8,17
0.5,8,273,744,OO,38,8,17
0.0714285714285714,1,182,313,OO,38,8,17
0.5625,9,234,482,OO,38,8,17
0.142857142857143,2,188,360,OO,38,8,17
0.25,4,379,890,OO,38,8,17
0.375,6,447,951,OO,38,8,17
0.357142857142857,5,138,263,OO,38,8,17
0.625,10,213,479,OO,38,8,17
0.0833333333333333,1,42,63,OO,38,8,17
0.75,12,119,271,OO,38,8,17
0.571428571428571,8,63,154,OO,38,8,17
0.214285714285714,3,160,290,OO,38,8,17
0.6875,11,206,353,OO,38,8,17
0.642857142857143,9,61,137,OO,38,8,17
0.166666666666667,2,23,57,OO,38,8,17
0.714285714285714,10,53,124,OO,38,8,17
0.785714285714286,11,24,51,OO,38,8,17
0.5,7,99,206,OO,38,8,17
0.833333333333333,10,1,5,OO,38,8,17
0.8125,13,85,139,OO,38,8,17
0.3125,5,351,770,OO,38,8,17
0.25,3,21,44,OO,38,8,17
0.416666666666667,5,16,42,OO,38,8,17
0.875,14,28,60,OO,38,8,17
0.5,5,2,6,OO,38,8,17
0.333333333333333,4,17,46,OO,38,8,17
0.4,4,1,3,OO,38,8,17
0.75,9,7,17,OO,38,8,17
0.928571428571429,13,7,17,OO,38,8,17
0.666666666666667,8,8,11,OO,38,8,17
0.857142857142857,12,13,37,OO,38,8,17
0.583333333333333,7,7,19,OO,38,8,17
0.5,6,16,32,OO,38,8,17
0.2,2,5,7,OO,38,8,17
0.9375,15,25,36,OO,38,8,17
1,16,3,5,OO,38,8,17
0.125,1,0,1,OO,38,8,17
0.1,1,7,6,OO,38,8,17
0.3,3,4,3,OO,38,8,17
0.916666666666667,11,1,2,OO,38,8,17
0.375,3,1,0,OO,38,8,17
1,12,1,0,OO,38,8,17
1,14,2,5,OO,38,8,17
0.7,7,0,3,OO,38,8,17
0.6,6,0,1,OO,38,8,17
0.8,8,0,1,OO,38,8,17
0.25,2,1,0,OO,38,8,17
0,0,16242,20371,OO,38,8,18
0.214285714285714,3,144,358,OO,38,8,18
0.2,2,46,91,OO,38,8,18
0.25,2,17,33,OO,38,8,18
0.642857142857143,9,127,291,OO,38,8,18
0.428571428571429,6,192,425,OO,38,8,18
0.166666666666667,2,75,175,OO,38,8,18
0.4,4,66,113,OO,38,8,18
0.5,7,189,475,OO,38,8,18
0.5,6,195,394,OO,38,8,18
0.571428571428571,8,207,512,OO,38,8,18
0.625,5,28,44,OO,38,8,18
0.25,3,133,266,OO,38,8,18
0.3,3,73,105,OO,38,8,18
0.1875,3,36,106,OO,38,8,18
0.333333333333333,4,119,258,OO,38,8,18
0.25,4,40,96,OO,38,8,18
0.0833333333333333,1,102,186,OO,38,8,18
0.375,6,31,117,OO,38,8,18
0.357142857142857,5,147,357,OO,38,8,18
0.5625,9,38,107,OO,38,8,18
0.285714285714286,4,164,368,OO,38,8,18
0.5,5,88,135,OO,38,8,18
0.666666666666667,8,109,217,OO,38,8,18
0.6,6,81,109,OO,38,8,18
0.583333333333333,7,144,298,OO,38,8,18
0.0714285714285714,1,117,257,OO,38,8,18
0.3125,5,47,104,OO,38,8,18
0.5,8,55,126,OO,38,8,18
0.416666666666667,5,124,311,OO,38,8,18
0.1,1,42,89,OO,38,8,18
0.75,9,107,193,OO,38,8,18
0.6875,11,31,82,OO,38,8,18
0.142857142857143,2,84,203,OO,38,8,18
0.625,10,41,115,OO,38,8,18
0.333333333333333,2,9,13,OO,38,8,18
0.714285714285714,10,135,286,OO,38,8,18
0.375,3,27,42,OO,38,8,18
0.125,2,16,55,OO,38,8,18
0.7,7,37,81,OO,38,8,18
0.4375,7,51,106,OO,38,8,18
0.0625,1,36,47,OO,38,8,18
0.5,4,37,56,OO,38,8,18
0.785714285714286,11,128,302,OO,38,8,18
0.833333333333333,10,81,157,OO,38,8,18
0.857142857142857,12,100,184,OO,38,8,18
0.8125,13,29,82,OO,38,8,18
0.125,1,16,26,OO,38,8,18
0.9,9,29,43,OO,38,8,18
0.75,12,32,63,OO,38,8,18
0.8,8,34,52,OO,38,8,18
0.875,7,12,19,OO,38,8,18
1,12,90,173,OO,38,8,18
1,10,26,52,OO,38,8,18
0.9375,15,12,34,OO,38,8,18
1,14,179,345,OO,38,8,18
0.75,6,14,25,OO,38,8,18
1,16,38,101,OO,38,8,18
0.928571428571429,13,80,167,OO,38,8,18
0.875,14,11,41,OO,38,8,18
0.833333333333333,5,8,6,OO,38,8,18
1,8,14,16,OO,38,8,18
0.916666666666667,11,61,122,OO,38,8,18
0.666666666666667,4,3,12,OO,38,8,18
0.25,1,1,6,OO,38,8,18
0.166666666666667,1,6,11,OO,38,8,18
0.5,3,7,14,OO,38,8,18
1,6,3,7,OO,38,8,18
1,2,2,0,OO,38,8,18
1,4,2,1,OO,38,8,18
0.5,2,1,2,OO,38,8,18
0.75,3,0,1,OO,38,8,18
0.5,1,0,1,OO,38,8,18
0,0,15364,19093,OO,39,8,17
0.142857142857143,2,109,201,OO,39,8,17
0.125,2,457,973,OO,39,8,17
0.428571428571429,6,98,188,OO,39,8,17
0.25,4,398,880,OO,39,8,17
0.214285714285714,3,97,200,OO,39,8,17
0.4375,7,343,711,OO,39,8,17
0.0625,1,730,1085,OO,39,8,17
0.75,12,87,192,OO,39,8,17
0.166666666666667,2,20,28,OO,39,8,17
0.0714285714285714,1,158,213,OO,39,8,17
0.1875,3,412,860,OO,39,8,17
0.875,14,87,188,OO,39,8,17
0.0833333333333333,1,27,43,OO,39,8,17
0.714285714285714,10,27,56,OO,39,8,17
1,14,4,15,OO,39,8,17
0.8125,13,67,182,OO,39,8,17
0.857142857142857,12,19,40,OO,39,8,17
0.928571428571429,13,12,19,OO,39,8,17
0.9375,15,56,100,OO,39,8,17
0.785714285714286,11,20,36,OO,39,8,17
0.6875,11,163,328,OO,39,8,17
1,16,25,31,OO,39,8,17
0.5,8,301,666,OO,39,8,17
0.3125,5,399,881,OO,39,8,17
0.375,6,410,884,OO,39,8,17
0.5,7,98,194,OO,39,8,17
0.571428571428571,8,65,129,OO,39,8,17
0.5625,9,296,680,OO,39,8,17
0.285714285714286,4,103,214,OO,39,8,17
0.25,3,17,33,OO,39,8,17
0.4,4,0,3,OO,39,8,17
0.642857142857143,9,49,91,OO,39,8,17
0.625,10,186,450,OO,39,8,17
0.583333333333333,7,8,21,OO,39,8,17
0.5,6,12,28,OO,39,8,17
0.357142857142857,5,85,199,OO,39,8,17
0.7,7,0,1,OO,39,8,17
0.8,8,1,2,OO,39,8,17
0.416666666666667,5,11,29,OO,39,8,17
0.2,2,2,2,OO,39,8,17
1,12,1,1,OO,39,8,17
0.916666666666667,11,1,4,OO,39,8,17
0.666666666666667,8,3,11,OO,39,8,17
0.3,3,2,2,OO,39,8,17
0.333333333333333,4,9,32,OO,39,8,17
0.6,6,1,2,OO,39,8,17
0.5,5,3,2,OO,39,8,17
0.1,1,1,3,OO,39,8,17
0.833333333333333,10,2,7,OO,39,8,17
0.75,9,1,4,OO,39,8,17
0.25,2,0,1,OO,39,8,17
0.375,3,1,0,OO,39,8,17
0,0,16054,20007,OO,39,8,18
0.428571428571429,6,192,355,OO,39,8,18
0.1,1,16,30,OO,39,8,18
0.571428571428571,8,192,392,OO,39,8,18
0.5,8,152,307,OO,39,8,18
0.0625,1,130,292,OO,39,8,18
0.416666666666667,5,95,150,OO,39,8,18
0.0714285714285714,1,135,253,OO,39,8,18
0.5,7,161,344,OO,39,8,18
0.125,2,70,157,OO,39,8,18
0.4375,7,167,400,OO,39,8,18
0.357142857142857,5,128,324,OO,39,8,18
0.5625,9,176,434,OO,39,8,18
0.0833333333333333,1,59,125,OO,39,8,18
0.375,6,122,245,OO,39,8,18
0.285714285714286,4,139,305,OO,39,8,18
0.5,4,9,6,OO,39,8,18
0.5,5,37,63,OO,39,8,18
0.5,6,74,165,OO,39,8,18
0.642857142857143,9,133,314,OO,39,8,18
0.625,10,130,342,OO,39,8,18
0.714285714285714,10,112,267,OO,39,8,18
0.166666666666667,2,68,145,OO,39,8,18
0.1875,3,142,309,OO,39,8,18
0.214285714285714,3,141,357,OO,39,8,18
0.583333333333333,7,97,168,OO,39,8,18
0.666666666666667,8,69,119,OO,39,8,18
0.142857142857143,2,86,202,OO,39,8,18
0.125,1,1,9,OO,39,8,18
0.6875,11,108,255,OO,39,8,18
0.333333333333333,4,92,163,OO,39,8,18
0.25,3,82,161,OO,39,8,18
0.6,6,23,51,OO,39,8,18
0.3,3,22,41,OO,39,8,18
0.7,7,20,39,OO,39,8,18
0.75,12,99,272,OO,39,8,18
0.3125,5,120,325,OO,39,8,18
0.785714285714286,11,101,218,OO,39,8,18
0.75,9,48,78,OO,39,8,18
0.5,3,2,1,OO,39,8,18
0.375,3,8,9,OO,39,8,18
0.2,2,24,35,OO,39,8,18
0.4,4,27,35,OO,39,8,18
0.8125,13,82,194,OO,39,8,18
0.25,4,144,359,OO,39,8,18
0.25,2,8,12,OO,39,8,18
1,12,45,65,OO,39,8,18
0.875,7,6,5,OO,39,8,18
0.857142857142857,12,100,184,OO,39,8,18
0.916666666666667,11,34,55,OO,39,8,18
0.9375,15,72,153,OO,39,8,18
0.666666666666667,4,1,2,OO,39,8,18
0.875,14,91,168,OO,39,8,18
0.928571428571429,13,62,126,OO,39,8,18
0.8,8,19,35,OO,39,8,18
1,14,89,205,OO,39,8,18
1,16,141,278,OO,39,8,18
1,10,17,20,OO,39,8,18
0.833333333333333,10,41,71,OO,39,8,18
0.166666666666667,1,3,3,OO,39,8,18
0.75,6,7,3,OO,39,8,18
0.625,5,4,15,OO,39,8,18
0.9,9,15,14,OO,39,8,18
0.333333333333333,2,1,0,OO,39,8,18
1,8,3,2,OO,39,8,18
0,0,15543,19359,OO,4,8,17
0.142857142857143,2,123,270,OO,4,8,17
0.25,4,356,809,OO,4,8,17
0.1875,3,398,884,OO,4,8,17
0.5,8,323,656,OO,4,8,17
0.8125,13,110,225,OO,4,8,17
0.214285714285714,3,155,300,OO,4,8,17
0.125,2,318,626,OO,4,8,17
0.75,12,138,268,OO,4,8,17
0.3125,5,296,694,OO,4,8,17
0.285714285714286,4,154,301,OO,4,8,17
0.25,3,36,53,OO,4,8,17
0.785714285714286,11,37,93,OO,4,8,17
0.916666666666667,11,4,9,OO,4,8,17
0.0625,1,489,738,OO,4,8,17
0.714285714285714,10,55,117,OO,4,8,17
0.875,14,80,160,OO,4,8,17
0.857142857142857,12,29,57,OO,4,8,17
0.6875,11,150,367,OO,4,8,17
0.0833333333333333,1,42,63,OO,4,8,17
0.9375,15,65,127,OO,4,8,17
1,14,6,24,OO,4,8,17
1,16,29,55,OO,4,8,17
0.5,7,117,228,OO,4,8,17
0.357142857142857,5,123,225,OO,4,8,17
0.375,6,299,629,OO,4,8,17
0.25,2,0,3,OO,4,8,17
0.333333333333333,4,28,48,OO,4,8,17
0.428571428571429,6,126,237,OO,4,8,17
0.4375,7,251,520,OO,4,8,17
0.625,10,235,536,OO,4,8,17
0.416666666666667,5,24,52,OO,4,8,17
0.0714285714285714,1,157,253,OO,4,8,17
0.642857142857143,9,66,174,OO,4,8,17
0.5625,9,225,560,OO,4,8,17
0.571428571428571,8,103,216,OO,4,8,17
0.583333333333333,7,22,49,OO,4,8,17
0.166666666666667,2,26,49,OO,4,8,17
0.1,1,11,10,OO,4,8,17
0.75,9,11,18,OO,4,8,17
0.666666666666667,8,15,31,OO,4,8,17
0.833333333333333,10,3,10,OO,4,8,17
0.928571428571429,13,23,50,OO,4,8,17
1,12,1,1,OO,4,8,17
0.125,1,0,2,OO,4,8,17
0.4,4,6,11,OO,4,8,17
0.2,2,4,7,OO,4,8,17
0.5,6,29,47,OO,4,8,17
0.3,3,3,5,OO,4,8,17
0.7,7,0,2,OO,4,8,17
0.6,6,4,1,OO,4,8,17
0.5,5,0,7,OO,4,8,17
0.875,7,0,1,OO,4,8,17
0.8,8,0,1,OO,4,8,17
0,0,15837,19809,OO,4,8,18
0.3125,5,270,605,OO,4,8,18
0.285714285714286,4,60,144,OO,4,8,18
0.25,4,221,551,OO,4,8,18
0.785714285714286,11,49,73,OO,4,8,18
0.5625,9,343,808,OO,4,8,18
0.571428571428571,8,87,177,OO,4,8,18
0.0625,1,466,773,OO,4,8,18
0.4375,7,269,629,OO,4,8,18
0.5,7,94,154,OO,4,8,18
0.214285714285714,3,67,129,OO,4,8,18
0.375,6,221,589,OO,4,8,18
0.625,10,316,712,OO,4,8,18
0.357142857142857,5,66,155,OO,4,8,18
0.5,8,298,586,OO,4,8,18
0.0714285714285714,1,113,191,OO,4,8,18
0.6875,11,221,465,OO,4,8,18
0.642857142857143,9,76,153,OO,4,8,18
0.428571428571429,6,85,183,OO,4,8,18
0.714285714285714,10,45,79,OO,4,8,18
0.125,2,158,359,OO,4,8,18
0.666666666666667,8,10,22,OO,4,8,18
0.142857142857143,2,72,101,OO,4,8,18
0.833333333333333,10,15,17,OO,4,8,18
0.75,12,123,315,OO,4,8,18
0.583333333333333,7,22,36,OO,4,8,18
0.5,4,2,0,OO,4,8,18
0.8125,13,168,332,OO,4,8,18
0.1875,3,214,525,OO,4,8,18
0.166666666666667,1,1,1,OO,4,8,18
0.0833333333333333,1,30,59,OO,4,8,18
0.333333333333333,4,25,27,OO,4,8,18
0.2,2,6,11,OO,4,8,18
0.8,8,3,6,OO,4,8,18
0.25,3,20,36,OO,4,8,18
0.5,6,32,42,OO,4,8,18
0.416666666666667,5,33,38,OO,4,8,18
0.875,14,144,321,OO,4,8,18
0.9375,15,103,232,OO,4,8,18
1,14,47,61,OO,4,8,18
0.857142857142857,12,59,76,OO,4,8,18
0.928571428571429,13,31,48,OO,4,8,18
0.5,5,3,6,OO,4,8,18
0.1,1,6,10,OO,4,8,18
0.166666666666667,2,19,30,OO,4,8,18
0.916666666666667,11,12,13,OO,4,8,18
0.375,3,2,0,OO,4,8,18
0.75,9,10,13,OO,4,8,18
1,16,241,496,OO,4,8,18
0.9,9,1,0,OO,4,8,18
1,8,2,0,OO,4,8,18
1,12,13,16,OO,4,8,18
0.25,2,0,2,OO,4,8,18
0.3,3,4,3,OO,4,8,18
0.7,7,4,3,OO,4,8,18
0.6,6,3,4,OO,4,8,18
0.4,4,4,5,OO,4,8,18
1,10,1,3,OO,4,8,18
0.875,7,0,1,OO,4,8,18
0.625,5,1,1,OO,4,8,18
0.333333333333333,2,0,1,OO,4,8,18
0.75,6,0,1,OO,4,8,18
0,0,15458,19097,OO,40,8,17
0.25,4,409,985,OO,40,8,17
0.125,2,557,1137,OO,40,8,17
0.375,6,500,1028,OO,40,8,17
0.5,8,379,734,OO,40,8,17
0.357142857142857,5,60,90,OO,40,8,17
0.625,10,266,577,OO,40,8,17
0.0625,1,634,918,OO,40,8,17
0.5,7,46,102,OO,40,8,17
0.3125,5,361,793,OO,40,8,17
0.4375,7,377,921,OO,40,8,17
0.0714285714285714,1,63,111,OO,40,8,17
0.428571428571429,6,55,109,OO,40,8,17
0.785714285714286,11,16,32,OO,40,8,17
0.6875,11,202,418,OO,40,8,17
0.75,12,163,384,OO,40,8,17
0.142857142857143,2,67,108,OO,40,8,17
0.5625,9,304,686,OO,40,8,17
0.714285714285714,10,21,48,OO,40,8,17
0.8125,13,112,241,OO,40,8,17
0.875,14,47,100,OO,40,8,17
0.1875,3,458,1004,OO,40,8,17
0.928571428571429,13,5,9,OO,40,8,17
0.857142857142857,12,5,24,OO,40,8,17
0.285714285714286,4,61,128,OO,40,8,17
0.214285714285714,3,55,97,OO,40,8,17
0.25,3,3,9,OO,40,8,17
0.5,6,3,12,OO,40,8,17
0.583333333333333,7,0,10,OO,40,8,17
0.333333333333333,4,8,8,OO,40,8,17
0.571428571428571,8,35,77,OO,40,8,17
0.642857142857143,9,21,50,OO,40,8,17
0.666666666666667,8,2,4,OO,40,8,17
0.2,2,2,1,OO,40,8,17
0.0833333333333333,1,5,10,OO,40,8,17
0.9375,15,46,111,OO,40,8,17
0.166666666666667,2,4,8,OO,40,8,17
0.416666666666667,5,2,11,OO,40,8,17
1,16,26,37,OO,40,8,17
0.1,1,2,0,OO,40,8,17
0.75,9,0,2,OO,40,8,17
0.4,4,2,0,OO,40,8,17
0.916666666666667,11,2,1,OO,40,8,17
0.833333333333333,10,1,0,OO,40,8,17
1,14,3,3,OO,40,8,17
0.875,7,0,1,OO,40,8,17
0.9,9,0,1,OO,40,8,17
0.3,3,0,1,OO,40,8,17
0,0,16299,20547,OO,40,8,18
0.375,6,177,460,OO,40,8,18
0.214285714285714,3,127,282,OO,40,8,18
0.25,3,29,56,OO,40,8,18
0.857142857142857,12,64,144,OO,40,8,18
0.5625,9,217,470,OO,40,8,18
0.1875,3,147,301,OO,40,8,18
0.5,7,154,303,OO,40,8,18
0.4375,7,242,575,OO,40,8,18
0.571428571428571,8,106,245,OO,40,8,18
0.357142857142857,5,156,291,OO,40,8,18
0.285714285714286,4,130,282,OO,40,8,18
0.3125,5,191,543,OO,40,8,18
0.5,5,12,24,OO,40,8,18
0.416666666666667,5,46,84,OO,40,8,18
0.428571428571429,6,172,359,OO,40,8,18
0.5,8,163,353,OO,40,8,18
0.0625,1,78,177,OO,40,8,18
0.625,10,169,395,OO,40,8,18
0.666666666666667,8,33,48,OO,40,8,18
0.25,4,208,445,OO,40,8,18
0.642857142857143,9,114,196,OO,40,8,18
0.125,2,79,225,OO,40,8,18
0.5,6,63,71,OO,40,8,18
0.0714285714285714,1,61,107,OO,40,8,18
0.0833333333333333,1,31,35,OO,40,8,18
0.4,4,11,23,OO,40,8,18
0.6,6,8,9,OO,40,8,18
0.6875,11,137,407,OO,40,8,18
0.142857142857143,2,80,136,OO,40,8,18
0.714285714285714,10,114,210,OO,40,8,18
0.583333333333333,7,36,41,OO,40,8,18
0.785714285714286,11,106,232,OO,40,8,18
0.166666666666667,1,0,1,OO,40,8,18
0.3,3,10,18,OO,40,8,18
0.333333333333333,4,43,68,OO,40,8,18
1,14,128,222,OO,40,8,18
1,16,280,600,OO,40,8,18
1,12,23,25,OO,40,8,18
0.928571428571429,13,10,37,OO,40,8,18
0.75,12,188,382,OO,40,8,18
0.166666666666667,2,33,44,OO,40,8,18
0.833333333333333,10,28,32,OO,40,8,18
0.8125,13,157,350,OO,40,8,18
0.8,8,6,9,OO,40,8,18
0.75,9,26,56,OO,40,8,18
0.25,2,2,4,OO,40,8,18
0.5,4,5,2,OO,40,8,18
0.7,7,10,8,OO,40,8,18
0.625,5,0,4,OO,40,8,18
0.75,6,0,3,OO,40,8,18
0.1,1,2,11,OO,40,8,18
0.9375,15,11,32,OO,40,8,18
0.916666666666667,11,8,10,OO,40,8,18
0.2,2,8,16,OO,40,8,18
0.875,14,97,211,OO,40,8,18
1,10,5,8,OO,40,8,18
0.9,9,4,5,OO,40,8,18
0.875,7,0,1,OO,40,8,18
0.125,1,1,1,OO,40,8,18
0.333333333333333,2,1,0,OO,40,8,18
0.375,3,2,2,OO,40,8,18
0,0,15340,19022,OO,41,8,17
0.25,4,431,982,OO,41,8,17
0.214285714285714,3,117,229,OO,41,8,17
0.1875,3,404,957,OO,41,8,17
0.428571428571429,6,81,191,OO,41,8,17
0.4375,7,485,983,OO,41,8,17
0.0833333333333333,1,34,42,OO,41,8,17
0.125,2,396,791,OO,41,8,17
0.642857142857143,9,50,106,OO,41,8,17
0.666666666666667,8,10,9,OO,41,8,17
0.583333333333333,7,11,22,OO,41,8,17
0.142857142857143,2,109,216,OO,41,8,17
0.3125,5,356,776,OO,41,8,17
0.0625,1,677,913,OO,41,8,17
0.0714285714285714,1,165,263,OO,41,8,17
0.5625,9,267,602,OO,41,8,17
0.5,7,87,222,OO,41,8,17
0.357142857142857,5,92,205,OO,41,8,17
0.166666666666667,2,20,29,OO,41,8,17
0.6875,11,183,377,OO,41,8,17
0.5,6,9,22,OO,41,8,17
0.8125,13,79,162,OO,41,8,17
0.785714285714286,11,26,35,OO,41,8,17
0.5,8,359,808,OO,41,8,17
0.625,10,227,490,OO,41,8,17
0.714285714285714,10,31,62,OO,41,8,17
0.75,12,128,290,OO,41,8,17
0.833333333333333,10,2,7,OO,41,8,17
0.571428571428571,8,69,138,OO,41,8,17
0.416666666666667,5,20,22,OO,41,8,17
0.375,6,311,753,OO,41,8,17
0.333333333333333,4,9,29,OO,41,8,17
0.285714285714286,4,113,201,OO,41,8,17
0.25,3,14,33,OO,41,8,17
0.875,14,47,102,OO,41,8,17
0.857142857142857,12,13,15,OO,41,8,17
0.75,9,4,5,OO,41,8,17
0.2,2,0,6,OO,41,8,17
0.5,5,0,5,OO,41,8,17
0.7,7,2,3,OO,41,8,17
1,16,17,29,OO,41,8,17
1,14,5,1,OO,41,8,17
0.9375,15,28,54,OO,41,8,17
0.928571428571429,13,6,8,OO,41,8,17
0.1,1,5,9,OO,41,8,17
0.6,6,1,2,OO,41,8,17
1,12,0,1,OO,41,8,17
0.25,2,1,0,OO,41,8,17
0.3,3,3,4,OO,41,8,17
0.916666666666667,11,1,1,OO,41,8,17
0.9,9,1,1,OO,41,8,17
0.4,4,2,0,OO,41,8,17
0.375,3,0,1,OO,41,8,17
0.5,4,0,1,OO,41,8,17
0.125,1,0,1,OO,41,8,17
0,0,16136,20401,OO,41,8,18
0.25,4,231,505,OO,41,8,18
0.357142857142857,5,80,188,OO,41,8,18
0.8125,13,176,406,OO,41,8,18
0.5625,9,240,499,OO,41,8,18
0.3125,5,186,397,OO,41,8,18
0.666666666666667,8,24,48,OO,41,8,18
0.642857142857143,9,68,155,OO,41,8,18
0.5,7,180,366,OO,41,8,18
0.4375,7,207,622,OO,41,8,18
0.571428571428571,8,108,192,OO,41,8,18
0.5,5,25,55,OO,41,8,18
0.285714285714286,4,120,243,OO,41,8,18
0.0714285714285714,1,111,149,OO,41,8,18
0.214285714285714,3,102,200,OO,41,8,18
0.625,10,132,301,OO,41,8,18
0.4,4,16,22,OO,41,8,18
0.5,6,86,113,OO,41,8,18
0.5,8,302,689,OO,41,8,18
0.333333333333333,4,56,78,OO,41,8,18
0.75,12,173,356,OO,41,8,18
0.785714285714286,11,83,160,OO,41,8,18
0.0625,1,173,234,OO,41,8,18
0.1875,3,165,459,OO,41,8,18
0.428571428571429,6,129,258,OO,41,8,18
0.125,2,78,230,OO,41,8,18
0.416666666666667,5,43,96,OO,41,8,18
0.375,3,4,6,OO,41,8,18
0.0833333333333333,1,29,47,OO,41,8,18
0.5,3,1,1,OO,41,8,18
0.6875,11,128,303,OO,41,8,18
0.583333333333333,7,37,55,OO,41,8,18
0.6,6,15,23,OO,41,8,18
0.375,6,149,349,OO,41,8,18
0.142857142857143,2,72,122,OO,41,8,18
0.714285714285714,10,67,137,OO,41,8,18
0.833333333333333,10,26,31,OO,41,8,18
0.3,3,12,22,OO,41,8,18
0.8,8,11,10,OO,41,8,18
0.1,1,11,19,OO,41,8,18
0.857142857142857,12,62,116,OO,41,8,18
0.875,14,121,241,OO,41,8,18
0.25,3,36,84,OO,41,8,18
0.25,2,1,9,OO,41,8,18
1,16,273,631,OO,41,8,18
1,14,123,177,OO,41,8,18
0.125,1,6,3,OO,41,8,18
0.928571428571429,13,31,53,OO,41,8,18
0.9375,15,39,114,OO,41,8,18
0.9,9,8,10,OO,41,8,18
1,12,35,46,OO,41,8,18
0.75,9,28,50,OO,41,8,18
0.166666666666667,1,1,3,OO,41,8,18
0.166666666666667,2,34,58,OO,41,8,18
0.7,7,13,10,OO,41,8,18
0.875,7,5,2,OO,41,8,18
0.2,2,9,27,OO,41,8,18
1,10,8,11,OO,41,8,18
0.75,6,2,3,OO,41,8,18
0.916666666666667,11,11,19,OO,41,8,18
1,8,4,4,OO,41,8,18
0.5,4,3,11,OO,41,8,18
0.625,5,1,4,OO,41,8,18
0.666666666666667,4,0,1,OO,41,8,18
0.833333333333333,5,0,2,OO,41,8,18
1,6,1,1,OO,41,8,18
0.333333333333333,2,1,1,OO,41,8,18
0,0,15517,19166,OO,42,8,17
0.25,4,491,1083,OO,42,8,17
0.0714285714285714,1,103,139,OO,42,8,17
0.3125,5,430,908,OO,42,8,17
0.357142857142857,5,65,184,OO,42,8,17
0.0625,1,522,900,OO,42,8,17
0.428571428571429,6,62,152,OO,42,8,17
0.6875,11,199,374,OO,42,8,17
0.214285714285714,3,90,181,OO,42,8,17
0.125,2,405,811,OO,42,8,17
0.5625,9,300,697,OO,42,8,17
0.4375,7,370,886,OO,42,8,17
0.5,7,53,141,OO,42,8,17
0.142857142857143,2,66,145,OO,42,8,17
0.75,9,0,6,OO,42,8,17
0.625,10,286,596,OO,42,8,17
0.5,8,335,680,OO,42,8,17
0.1875,3,568,1142,OO,42,8,17
0.75,12,106,280,OO,42,8,17
0.714285714285714,10,32,68,OO,42,8,17
0.8125,13,132,253,OO,42,8,17
0.642857142857143,9,43,84,OO,42,8,17
0.857142857142857,12,6,20,OO,42,8,17
0.666666666666667,8,2,11,OO,42,8,17
0.9375,15,24,38,OO,42,8,17
0.928571428571429,13,5,3,OO,42,8,17
0.916666666666667,11,0,1,OO,42,8,17
0.875,14,65,129,OO,42,8,17
0.285714285714286,4,98,170,OO,42,8,17
0.166666666666667,2,12,14,OO,42,8,17
0.375,6,329,739,OO,42,8,17
0.416666666666667,5,13,15,OO,42,8,17
0.571428571428571,8,48,104,OO,42,8,17
0.25,3,16,17,OO,42,8,17
0.0833333333333333,1,11,14,OO,42,8,17
0.333333333333333,4,3,12,OO,42,8,17
0.7,7,0,1,OO,42,8,17
0.583333333333333,7,6,8,OO,42,8,17
1,16,11,17,OO,42,8,17
1,14,0,2,OO,42,8,17
0.785714285714286,11,16,29,OO,42,8,17
0.2,2,1,0,OO,42,8,17
0.5,6,6,12,OO,42,8,17
0.1,1,1,2,OO,42,8,17
0.3,3,0,2,OO,42,8,17
0.4,4,0,1,OO,42,8,17
0.5,5,0,1,OO,42,8,17
0,0,15982,19879,OO,42,8,18
0.125,2,230,491,OO,42,8,18
0.357142857142857,5,85,169,OO,42,8,18
0.625,10,234,560,OO,42,8,18
0.5,8,317,701,OO,42,8,18
0.0625,1,302,529,OO,42,8,18
0.5,7,101,163,OO,42,8,18
0.583333333333333,7,14,21,OO,42,8,18
0.375,6,269,656,OO,42,8,18
0.142857142857143,2,65,120,OO,42,8,18
0.5625,9,330,766,OO,42,8,18
0.1875,3,264,635,OO,42,8,18
0.214285714285714,3,63,160,OO,42,8,18
0.428571428571429,6,90,164,OO,42,8,18
0.333333333333333,4,20,32,OO,42,8,18
0.4375,7,272,590,OO,42,8,18
0.875,14,138,289,OO,42,8,18
0.285714285714286,4,59,148,OO,42,8,18
0.571428571428571,8,90,162,OO,42,8,18
0.6875,11,195,437,OO,42,8,18
0.3125,5,235,540,OO,42,8,18
0.8125,13,188,417,OO,42,8,18
0.642857142857143,9,56,117,OO,42,8,18
0.714285714285714,10,58,86,OO,42,8,18
0.0714285714285714,1,73,151,OO,42,8,18
0.0833333333333333,1,17,42,OO,42,8,18
0.75,9,10,17,OO,42,8,18
0.6,6,2,4,OO,42,8,18
0.857142857142857,12,49,79,OO,42,8,18
0.25,4,198,473,OO,42,8,18
0.2,2,6,4,OO,42,8,18
0.785714285714286,11,55,118,OO,42,8,18
0.25,3,20,27,OO,42,8,18
0.166666666666667,2,19,29,OO,42,8,18
0.75,12,242,482,OO,42,8,18
